,Title,Published_date,Views,Likes,Comments,Month,ID
26,What if We Nuke the Moon?,2020-12-15T14:59:51Z,15147053,629605,35294,Dec,qEfPBt9dU60
27,Can You Upload Your Mind & Live Forever?,2020-12-10T14:54:18Z,10239520,476413,35929,Dec,4b33NTAuF5E
28,What If Earth got Kicked Out of the Solar System? Rogue Earth,2020-12-01T15:00:41Z,14939411,489117,31231,Dec,gLZJlf5rHVs
29,How Large Can a Bacteria get? Life & Size 3,2020-11-10T15:00:26Z,8901249,324393,11377,Nov,E1KkQrFEl2I
30,Geoengineering: A Horrible Idea We Might Have to Do,2020-10-27T15:00:02Z,8450402,367565,23736,Oct,dSu5sXmsur4
31,"The 12,021 Human Era Calendar",2020-10-11T14:59:14Z,1806412,98620,4871,Oct,xxFqPNPJuU8
32,When Time Became History - The Human Era,2020-10-06T14:00:12Z,8212873,395736,18722,Oct,CWu29PRCUvQ
33,"Is It Too Late To Stop Climate Change? Well, it's Complicated.",2020-09-29T14:00:26Z,6528579,374772,43159,Sep,wbR-5mHI6bo
34,The Largest Star in the Universe – Size Comparison,2020-09-22T15:17:30Z,28022420,734277,40376,Sep,3mnSDifDSxQ
35,The Warrior Kingdoms of the Weaver Ant,2020-08-30T12:29:48Z,7958050,337946,19768,Aug,B3QTAgHlwEg
36,Unlimited Resources From Space – Asteroid Mining,2020-08-16T12:29:23Z,8835727,386808,29248,Aug,y8XvQNt26KI
37,What Do Alien Civilizations Look Like? The Kardashev Scale,2020-08-02T12:29:49Z,17796691,576903,33757,Aug,rhFK5_Nx9xY
38,What Is Intelligence? Where Does it Begin?,2020-07-12T12:30:23Z,9285859,380341,16866,Jul,ck4RGeoHFko
39,Who Is Responsible For Climate Change? – Who Needs To Fix It?,2020-06-21T12:29:44Z,8806988,381797,45858,Jun,ipVxxxqwBQw
40,Could Solar Storms Destroy Civilization? Solar Flares & Coronal Mass Ejections,2020-06-07T12:31:34Z,11559245,428183,22745,Jun,oHHSSJDJ4oo
41,The Past We Can Never Return To – The Anthropocene Reviewed,2020-05-24T12:29:32Z,7749460,459466,14465,May,YbgnlkJPga4
42,"Why Are You Alive – Life, Energy & ATP",2020-05-10T12:30:08Z,9521291,409811,26135,May,QImCld9YubE
43,The Coronavirus Explained & What You Should Do,2020-03-19T15:37:18Z,87199502,1164518,73034,Mar,BtN-goy9VOY
44,Why Blue Whales Don't Get Cancer - Peto's Paradox,2020-03-01T13:30:00Z,20185633,795045,21220,Mar,1AElONvi9WQ
45,How to Make a Kurzgesagt Video in 1200 Hours,2020-02-16T13:29:44Z,7009961,527183,18768,Feb,uFk0mgljtns
46,Milk. White Poison or Healthy Drink?,2020-01-26T13:30:02Z,17227980,583086,46299,Jan,oakWgLqCwUc
