,Title,Published_date,Views,Likes,Comments,Month,ID
40,"GPU PRICES are PLUMMETTING to MSRP, but will they go LOWER?",2022-03-18T21:15:01Z,67199,3163,783,Mar,sUOWdlWZbPg
41,I Bought 18x UNTESTED GRAPHICS CARDS for $37 Dollars!,2022-03-17T21:15:00Z,180795,6343,782,Mar,77fPKQgzScQ
42,Can a $10 CPU play the Top 5 STEAM PC Games in 2022? (X58),2022-03-14T21:15:00Z,54468,2865,394,Mar,WQt7LQqlahg
43,"Turning $100 into a HIGH-END Gaming PC - S2:E2 ""TRADE that GTX 980""",2022-03-11T21:15:01Z,70768,3420,247,Mar,mroW2v5YIZ0
44,Is it Better to buy a Gaming LAPTOP in 2022...?,2022-03-05T21:15:01Z,30048,1549,361,Mar,syTP5mq0KWE
45,USED Graphics Cards keep getting CHEAPER...! | FEB 2022 Used PC Parts Hunt,2022-03-04T20:15:00Z,38083,2393,349,Mar,qR0VQPQxp_E
46,"PCie Gen 2 vs 3 vs 4, RX 6500 XT vs RTX 3050 Gaming Benchmarks.",2022-02-23T21:15:01Z,42810,2123,391,Feb,xUt0Nr71ty8
47,Motherboard Doesn't START? NO RAM Recognized? Attempting to Fix Your Faulty Parts  (CAN YES FIX IT),2022-02-22T20:30:01Z,64773,2740,366,Feb,Dc3R5kaqCyc
48,It's FINALLY time to Build a GAMING PC in 2022!,2022-02-19T21:15:00Z,46053,2376,413,Feb,8E0dSF7y-Dg
49,"Turning $100 into a HIGH-END Gaming PC - S2:E1 ""Untested means UNTESTED!""",2022-02-13T21:15:00Z,453448,14382,1280,Feb,F64PdXgtFqY
50,I Bought the CHEAPEST B660M SOYO off Aliexpress and it RUNS an i9-12900K....!,2022-02-11T20:15:00Z,50580,2579,556,Feb,jGKdbU48GQg
51,"The NEW i3-12100F vs USED Ryzen 5 1600, What is Value in 2022?",2022-02-09T20:15:01Z,62386,3015,630,Feb,kYEMk8gb06o
52,Cleaning out a Storage Unit with OVER 50+ USED PCs - Did I find any BARGAINS?,2022-01-31T20:15:00Z,130163,4834,635,Jan,RYJtsfJ3d50
53,USED Graphics Cards that are WORTH Buying in 2022! | Jan 2022 USED PC Parts Hunt,2022-01-29T20:15:01Z,91866,3872,519,Jan,DhLr-mZSVSo
54,Nvidia RTX 3050 Review and Benchmark - Worth BUYING at $249?!,2022-01-26T14:00:37Z,52783,2873,604,Jan,yndzoRYoqf8
55,"i5-12400F Review - The Best VALUE CPU comes at a ""Cost""",2022-01-25T14:30:01Z,80715,2786,468,Jan,0Dc_WD8SavQ
56,RX 6500 XT is a DISASTER - Economically... What went WRONG at AMD?,2022-01-22T06:15:09Z,51561,3407,974,Jan,WNUff05I7GE
57,Is Intel's New 12th Gen CPU Cooler Actually Garbage?,2022-01-16T18:15:05Z,164884,4649,708,Jan,yhKBABCfmpk
58,"Windows 10 GAMING on a $100 Mac Pro 5,1 from 2012... Is it Possible...?",2022-01-14T20:15:02Z,48001,2423,338,Jan,l_bC0nktCpA
59,Here's Why GPU PRICES will Actually be CHEAPER and DROP in 2022!,2022-01-10T20:15:03Z,47737,3345,678,Jan,VXIY4s7gIBk
60,Bad Idea? Using a Broken Laptop to Make a $150 Gaming PC Setup.,2022-01-06T20:15:02Z,56528,2749,402,Jan,IetCFeHBqkk
61,How to Buy a GRAPHICS Card in 2022!,2022-01-04T10:45:01Z,106490,4245,582,Jan,QWjDw71a_6g
62,UPGRADE the Alienware Aurora R12 from i5 to i9-11900K. Great VALUE or Great DISASTER?,2022-01-01T07:30:01Z,63930,2558,369,Jan,Eu4TaFE6mbA
63,"RTX 3080 Ti Alienware Aurora R12 - $2,100 Deal or Total Garbage?",2021-12-25T06:15:01Z,81405,3321,471,Dec,k61BFhEyxi0
64,"(Live) The Great Crypto ""Cover Up"". Why you STILL can't get a GPU.",2021-12-19T06:31:53Z,45949,1702,323,Dec,c20I_KiBaHY
65,This i9-12900K Gaming PC is getting GIVEN AWAY!,2021-12-17T20:15:01Z,34657,4497,8580,Dec,RL7fFSKBWI8
66,I Finally FOUND CHEAP Graphics Cards...! | Dec 2021 USED PC Parts Hunt,2021-12-15T20:15:02Z,87840,4618,532,Dec,mCbBGteY4dk
67,$0 for Enthusiast Tech!? DUMPSTER DIVING!,2021-12-13T20:15:00Z,128565,5516,618,Dec,EbfCP01xRnM
68,Corsair Elite LCD Upgrade Kit - How To Install and Avoid Errors.,2021-12-12T06:15:01Z,22793,842,84,Dec,y4JvZmfikII
69,"I got 16 ""Untested"" Graphics Cards for $100.... Huge Mistake?",2021-12-11T06:15:03Z,188104,7181,508,Dec,mBSkO7EWlLc
70,"An 8K TV That is Actually AFFORDABLE?  The TCL X925 75"" Review",2021-12-09T07:15:05Z,18867,856,171,Dec,ozrZEgWH9Ys
71,"NEW Life for your GCN GPU? Benchmarking ""NimeZ"" Drivers on the HD 7970",2021-12-07T11:01:04Z,48596,2519,325,Dec,E3m6D89kN7Q
72,Intel 12th Gen UHD 770 Graphics vs 5700G vs GT 1030.,2021-12-01T21:15:01Z,42262,2017,246,Dec,rrZS71U1nXI
73,"Can you STILL Game on a QUADRO K4000? (Vs. GT 1030 D5, GTX 750)",2021-11-30T10:30:03Z,27303,1596,150,Nov,S3dVj0ztCOo
74,Cheap USED GPUs? Is it a sign? (Nov 2021 Used PC Parts Hunt),2021-11-27T07:30:10Z,40087,2318,339,Nov,WU1FoEKdS2E
75,"2021 Black Friday TECH DEAL Bargains! (Gaming PCs, CPUs, Monitors, Peripherals)",2021-11-25T18:15:03Z,17757,819,80,Nov,fk8yRPFjB4w
76,Turning a Sub $100 DELL OptiPlex into a FAST Gaming PC,2021-11-24T21:15:01Z,152149,4840,406,Nov,oRa3Wk0iYvY
77,ASRock Z690 Taichi Review,2021-11-23T13:01:36Z,11767,567,97,Nov,s9HIZB1JfiQ
78,Z690 AORUS MASTER Review,2021-11-22T11:15:05Z,9204,502,68,Nov,p12943FHshQ
79,ASUS ROG STRIX Z690-E Gaming WiFi Review,2021-11-21T21:15:00Z,36267,935,145,Nov,oBLsAgF0aFQ
80,ASUS TUF Gaming Z690-Plus WIFI D4 (FULL Review),2021-11-20T21:15:00Z,40535,1006,179,Nov,2Pq3RvHixiI
81,Cleaning BIRD $&#* OFF a Motherboard - Will it WORK?,2021-11-19T10:45:00Z,20370,1736,225,Nov,aB-F4krbF7c
82,Zotac AMP Holo RTX 3070 TI Vs. GTX 1080 Ti - Save Money and Buy USED?,2021-11-17T06:15:00Z,54987,2266,391,Nov,UDMbRgPmiYg
83,A Robot Vacuum Cleaner That DOESN'T SUCK? Meet the DEEBOT N8+,2021-11-15T10:59:33Z,6448,456,121,Nov,zEUgUdmUdrQ
84,Fixing Up Gaming PCs under Warranty (Vlog),2021-11-13T06:55:29Z,28431,2030,170,Nov,48cL-e_Mo58
85,Age of Empires 4 Gaming PC for UNDER $250 and OVER 120 FPS!,2021-11-12T07:01:07Z,28625,1597,209,Nov,IIEkg2ckydc
86,Are Google's Pixel 6 and 6 Pro WORTH it?  (Camera Test Vs Canon R6 4K Full Frame and Review),2021-11-09T06:15:00Z,15234,728,125,Nov,dK-iIuj-Pn0
87,i5-12600K Vs. Ryzen 7 5800X - What is the BEST Gaming CPU?,2021-11-07T06:15:03Z,90663,2697,686,Nov,cfr3smrdJek
88,DDR4 Vs DDR5 for Gaming (i5-12600K),2021-11-06T06:30:38Z,59721,2262,299,Nov,BLU0vW6P1uY
89,GUESS WHO'S BACK? 12900K Vs. Ryzen 9 5950X (Gaming Review),2021-11-04T14:45:01Z,29601,1548,568,Nov,-a_UmOmAKiw
90,I found a Used PC Parts DUMPSTER!,2021-11-01T21:15:01Z,94312,5031,637,Nov,q41KPVFstjc
91,Buying over $1500 of BARGAIN USED PC Parts!,2021-10-29T21:15:07Z,34862,2208,237,Oct,xGg_2nVW_iY
92,Microsoft Finally fixes Ryzen for some MASSIVE gains on Windows 11!,2021-10-26T06:15:03Z,81493,3227,533,Oct,wFJ4x9FiLQI
93,Why Won't Windows 10 Install on my PC? (HARDWARE FAULTS),2021-10-24T21:15:00Z,21228,1368,266,Oct,YphdI1sUMcw
94,"Facebook is Promoting ""$99"" Graphics Card SCAMS...",2021-10-22T21:15:00Z,22208,1567,215,Oct,VjulNTPGNqQ
95,Are PC Parts Prices Going UP soon? (Tech and Inflation Part 2),2021-10-20T21:15:01Z,22046,1575,328,Oct,HMQy_x9UngA
96,Tech and Inflation - What you NEED to know (Part 1),2021-10-19T06:15:00Z,15993,1633,316,Oct,3T3yKZ-3Y1A
97,Can the WORST i3 still play games in 2021?,2021-10-18T06:15:01Z,42236,2572,466,Oct,zArozc-wvgw
98,RX 6600 SWFT 210 Review (Vs. RTX 3060),2021-10-13T13:00:04Z,95260,2624,525,Oct,3fGE9CVcM-o
99,This $200 18 Core XEON CPU goes FAST  (Part 2),2021-10-11T21:15:01Z,59498,3635,387,Oct,DuqpaX5TlMk
100,I Built a BUDGET 18 CORE XEON Gaming and Workstation PC (Part 1),2021-10-09T21:15:01Z,124643,5883,629,Oct,9eq95R2QAtk
101,Scoring 13 USED GPUs for UNDER $1500! (Sep 2021's PC Parts Hunt),2021-09-30T11:27:01Z,55502,2839,310,Sep,7fdsbo9hd-E
102,Rebuilding my DAMAGED PC Setup (Corsair 7000D Review),2021-09-26T06:15:00Z,29878,1766,255,Sep,VQEpzMLBDCo
103,RX 6600 XT vs RTX 3060 - Who is the Undervolting KING?,2021-09-24T12:29:21Z,25096,1328,184,Sep,oPZgZt_3A0A
104,How to Build the Most POWER EFFICIENT Gaming PC!,2021-09-23T21:15:00Z,42352,2661,402,Sep,TzgwC5DbHS0
105,"""CRASH"" How a Chinese Construction Company (Evergrande) could bring GPU Prices Down.",2021-09-21T11:22:18Z,40086,2767,547,Sep,sWWeRZ9NNWI
106,"Corsair H170i Elite Capellix Review (3 x 140, 420mm Water Cooler)",2021-09-19T07:37:41Z,20577,1110,199,Sep,rboEUaUJmDs
107,ASUS TUF RTX 3060 v2 Vs. GTX 1080 - The BEST Value Gaming Card is?,2021-09-17T06:58:39Z,87926,3338,515,Sep,xWYUQBsNq_U
108,How I got a $1000 RTX 3070 SETUP (Cleaning and Fixing),2021-09-14T06:15:00Z,50509,2851,499,Sep,RM1uOBDt7LY
109,Intel's New DG2 Alchemist Vs RTX 3070 - How FAST will it be?,2021-09-11T10:45:02Z,17307,1169,179,Sep,x6dOCDyjzFA
110,This GTX 1080 STILL makes for a SOLID Gaming PC,2021-09-10T07:30:10Z,38430,2549,471,Sep,FgRAtgIYMrI
111,This is the BEST Value for Gamers in 2021...,2021-09-03T11:36:52Z,23206,2236,1164,Sep,maQezLbEOmg
112,ASRock B550 Riptide Review (Comparison Vs. X570S Riptide),2021-08-30T08:50:01Z,11251,781,72,Aug,ApIoOJoDSWQ
113,Getting many CHEAP Used Graphics Cards!,2021-08-28T06:50:52Z,47101,2740,374,Aug,EOBdvjrzn50
114,This Could Happen to you too... (PCUC S1:E4),2021-08-26T21:15:01Z,26046,1871,273,Aug,3SOgm-0OdLc
115,The BEST Used Graphics Card to buy Right Now!,2021-08-22T12:56:23Z,75192,3470,726,Aug,rxbH3Jg_too
116,"Restoring a ""DUMPSTER"" Gaming PC! - PCUC S1:E3",2021-08-17T15:00:19Z,36969,3196,372,Aug,LgllnVMKOVo
117,Trading a GTX 1080 Ti to make a $400 Gaming PC,2021-08-15T13:17:40Z,31847,1707,306,Aug,q5yEIEx3a9s
118,RX 6600 XT Review - Why is the Price at $500+ so HIGH?,2021-08-11T11:29:43Z,33566,1974,556,Aug,Ln6DVaQ6XTE
119,How to Get MORE FPS in Windows 11!,2021-08-10T06:15:01Z,90581,2935,316,Aug,6pYiDRQH92k
120,Ryzen 7 5700G Vs. GT 1030 and RX 550 - Too Good or Too Late...?!,2021-08-06T11:00:22Z,67409,2840,413,Aug,ge4UrCRp1pI
121,UNDER $200 Gaming PC Build (i5-3470 + GT 1030 Benchmarks),2021-08-04T12:18:12Z,57501,2920,510,Aug,yP4z2Vdmf1o
122,(Live) The Day of GPU PRICE Reckoning August 4th?,2021-08-01T04:15:57Z,25356,1040,196,Aug,5oPsHTyvfmM
123,I Bought $2500 Worth of USED PC Parts,2021-07-31T12:25:12Z,70559,3531,406,Jul,f-Pglu0lyJ4
124,X570 Vs. X570S What's the Difference? (ASRock X570S PG Riptide Review),2021-07-29T21:15:02Z,23874,1286,127,Jul,eVLI0cgoGaM
125,"(Live) Gamers can wait, but NVidia and AMD Can't.",2021-07-27T14:31:04Z,26196,1279,164,Jul,fZw6fSUUeyw
126,Building a CHEAPEST i9 Gaming PC,2021-07-24T21:15:00Z,39510,2448,255,Jul,HNswBRbSI2M
127,How to BUILD the BEST $500 USED Gaming PC,2021-07-23T10:45:02Z,31604,2061,278,Jul,wl6eM5r3gkM
128,"Are RTX 3060 Gaming PC ""BUNDLES"" Worth it to Build?",2021-07-20T23:35:31Z,17089,1367,157,Jul,bcSDn8fYnVI
129,Why you should STOP using these...,2021-07-19T21:15:00Z,44589,3316,486,Jul,D2Ahkv-64rs
130,ULTRA-Cleaning a $300 Gaming PC! - PCUC S1:E2,2021-07-17T00:26:12Z,33408,2325,387,Jul,cAq_PlU1NH0
131,"GPU Prices, Here is why they will CONTINUE to DROP!",2021-07-13T11:00:14Z,106398,6345,1237,Jul,Iv7I-FUEwFY
132,Why is it DIFFICULT to BOTH Buy or Sell a Gaming PC Right Now?,2021-07-10T11:00:15Z,31557,2371,309,Jul,jnB2HpbOhXQ
133,ULTRASONIC Cleaning a THROW AWAY Gaming PC! - PCUC S1:E1,2021-07-07T21:15:00Z,87434,5710,897,Jul,A0_qPz8TT9c
134,Windows 11 INSIDER - COMPLETE Changes and Differences!,2021-07-04T14:15:26Z,40390,2497,629,Jul,HrRtVSiTrJM
135,"(Live) GPU Prices, The PC Gamer Vs Ethereum Conundrum.",2021-06-29T00:08:00Z,18684,972,131,Jun,zETlikf4vUk
136,I Got a Titan X for $265! (June 2021's PC Parts Hunt),2021-06-28T10:30:13Z,54159,3338,535,Jun,SBwN2v-_Tow
137,(Live) Windows 11 System Requirements are 🤔! | RDNA 3 and RTX 4000 in 2022,2021-06-25T12:05:38Z,21660,1005,191,Jun,DIvEYsLoC9o
138,Dota 2 AMD FSR Vs. NVidia Game Filter (FPS and Quality Comparison),2021-06-25T09:02:05Z,19788,723,167,Jun,8s4Hc1URB50
139,"We CALLED Microsoft about ACTIVATING WINDOWS 11 (from Windows 7, 8.1 and 10)",2021-06-23T12:08:38Z,35853,2366,520,Jun,efcYtaqNLsU
140,How to INSTALL Windows 11 Error FREE on ANY PC! (fast and easy),2021-06-21T12:58:31Z,292596,8314,1461,Jun,iL_X_Sxt0vQ
141,Crypto Miners are DESTROYING PC Gaming,2021-06-20T06:45:01Z,49464,4092,1554,Jun,OLzi_-7G7EE
142,Windows 10 Vs. Windows 11 😱 GAMING Benchmarks!,2021-06-19T06:15:01Z,121917,4836,755,Jun,9anTj812ETg
143,"""Should I buy an RTX 3080 Ti for 2K+?"" NO and Here is Why!",2021-06-17T06:15:01Z,42986,2850,638,Jun,2gZqwtK2jcs
144,Old Gaming PC Found on the Road.... Will it Work?,2021-06-11T11:08:42Z,119167,6444,746,Jun,0mc8OFBh-Jg
145,NVIDIA 3070 Ti Vs. RTX 3070 Vs. 3080 Ti - Performance and Benchmarks,2021-06-09T13:00:13Z,20429,1400,243,Jun,sabT43-V4m4
146,"Beware of the ""ULTRA FAST"" $400 GT 710 'Gaming PCs'... They are TRASH.",2021-06-07T21:15:00Z,32253,2587,661,Jun,1z84gdWh9jk
147,"Black Screen, How to FIX a Computer that DOESN'T Boot?",2021-06-04T21:15:00Z,71968,2110,227,Jun,XfRXSeJkj_Y
148,"NVIDIA 3080 Ti Review $1199 ""MSRP"" 😂 Performance and Benchmarks",2021-06-02T12:55:24Z,25280,2384,464,Jun,6c4F_zMqlaE
149,I think NOW is the Best time to Sell your Faulty PC Parts!,2021-06-01T06:15:01Z,34724,2014,316,Jun,1oFyTcBmf4k
150,Bad for Miners is GOOD for Gamers! (Why the RX 6700 XT should be on a Gamer's Radar!),2021-05-30T21:15:00Z,49669,3306,522,May,n3gh0By11jo
151,PC Prices Coming Down? Low Hash Rate Mining 3080 Ti Incoming? (live),2021-05-29T05:47:22Z,18543,967,118,May,mqgiWDk0-3Y
152,May 2021's USED PC parts hunt! (The STALE Mate begins!),2021-05-28T06:15:00Z,37114,2458,239,May,L_w4TlA3ADc
153,Is this i9 for $190 THE CPU to get in 2021? (QQLS and QQLT benchmarks),2021-05-24T06:15:04Z,55572,3357,370,May,s0JVKdkkMmk
154,"Crypto Crashing, Is this the Start of Fair GPU Prices? (live)",2021-05-22T03:26:17Z,21716,1366,314,May,ysIhGuou4yM
155,The $70 Coffee Lake i7 6 Core (QNCT and i7-8700B),2021-05-20T06:15:00Z,48666,3216,354,May,J2k3GHaSzag
156,Gaming Setup Tour (PC) 2021 - One UNIQUE Problem with OLEDs!,2021-05-18T07:00:03Z,17634,1417,207,May,3FoWLe8vuhI
157,INFLATION VS BUILDING A PC IN 2021 (RELATIVE WORTH),2021-05-17T08:30:14Z,23175,1985,292,May,l4Z2fJWSjXw
158,Buying Mining Graphics Card for GAMING (BEFORE and AFTER),2021-05-14T07:15:18Z,114243,6376,609,May,cSophMW1LDY
159,I Bought 16 x RX 570s from A MINER! It BEGINS...?!,2021-05-11T06:30:14Z,139433,8488,1467,May,8PGHk8UUgGk
160,HOW do SCALPERS get 72x GPUs and MAKE $45K Profit on ONE sale?,2021-05-04T21:15:00Z,108084,5144,1087,May,6FpRvhLClrM
161,5950X on an A520 Motherboard... This was NOT what I expected!,2021-05-03T06:15:16Z,58092,4212,571,May,DSPLDOWyF98
162,Interview with R6 Pro gamer Raine on using Nvidia Reflex (live stream),2021-04-30T05:09:35Z,9801,476,35,Apr,WVQQhcjmqIs
163,"GPU Prices Could Come DOWN Soon, Here's Why.",2021-04-29T06:30:16Z,246211,11506,1884,Apr,us5gyJVuTf8
164,Is This the BEST Gaming Laptop? (IT HAS A 3070!),2021-04-28T06:15:01Z,12531,939,160,Apr,VRAQtbh8yU0
165,How To Get into PC GAMING For Under $300 in 2021!,2021-04-27T06:15:00Z,51470,2623,389,Apr,5Ho6XVTu0Aw
166,"Can ""NVidia Reflex Low Latency"" BOOST your Gaming PC?",2021-04-26T07:30:18Z,50118,1869,151,Apr,JjZXSPfG6oo
167,Are BUDGET $50 Monitors GOOD for Gaming?,2021-04-24T22:39:38Z,49005,1971,203,Apr,g-4Tv8cgCUI
168,PC Price WATCH (Live) April 2021 - What GPU to BUY?,2021-04-23T12:40:20Z,18646,731,109,Apr,L0IJP7l7VYI
169,Am I OVERPAYING for Graphics Cards? (April 2021's USED PC Parts Hunt).,2021-04-22T18:30:14Z,37432,2235,333,Apr,eN-y1QF4WCA
170,"Why you should BUY an i5-11400F SOONER than Later... (""Tech Shortage Explained"")",2021-04-19T07:14:14Z,38176,1993,610,Apr,N3g4QHGOw6M
171,"Testing i5-11400F Intel's ""All-Black"" Cooler vs AMD Wraith Stealth",2021-04-17T06:13:37Z,65857,2680,344,Apr,mQBaQVtGX3g
172,"Budget KING? H510 Motherboard with an 11400F (vs 10400F, Ryzen 5 3600)",2021-04-15T18:15:01Z,90098,2647,347,Apr,wupkDPaJvi4
173,Dealing with my problems.,2021-04-13T08:21:13Z,43186,4935,1067,Apr,n7GPGHttwsY
174,Get OVER 100 FPS for UNDER $100 (Valorant Gaming PC),2021-04-04T19:30:01Z,52085,2935,447,Apr,u7UW7sy_XRY
175,"11600K vs 5600X vs 10700F - Whatever, 10th Gen has VALUE.",2021-04-02T20:00:06Z,60565,2180,467,Apr,J61MFK77xGQ
176,(LIVE) 11th Gen Disappointing? 25% Increase from TSMC and Intel's 7nm to Finally Compete in 2023?,2021-03-31T08:40:23Z,14402,728,104,Mar,VUO18hgkWWY
177,i9-11900K Vs. Ryzen 7 5800X - Who is The GAMING KING?,2021-03-30T14:05:38Z,58943,3011,723,Mar,n0-Jguvhbek
178,ASROCK Z590 Taichi Review,2021-03-30T08:34:17Z,11607,628,94,Mar,DRx2ouYkZYc
179,"Windows 10 Vs. Windows 10 LITE (ghost spectre), MORE FPS for Gamers?",2021-03-29T20:00:31Z,201860,6247,701,Mar,hwNAa_OdP1w
180,Cut out ALL the CRAP! HOW TO install a CUSTOM Windows 10 LITE (guide 2021),2021-03-27T19:15:01Z,223618,8385,1083,Mar,Xzk1ZIQgCos
181,Buying CHEAP Under $100 PCs and GPUs! (March 2021 Used PC Parts Hunt),2021-03-26T11:45:00Z,62220,3266,404,Mar,FxT5m2VIt6E
182,How To TRY and FIX a Graphics Card (COMPLETE Start to Finish),2021-03-24T19:15:00Z,122351,3214,469,Mar,hlSevsheGPQ
183,A Gaming PC UNDER $300 (Lenovo M93 Case Swap),2021-03-22T20:15:00Z,69647,3077,494,Mar,L4PPd5hnAok
184,RX 6700 XT Stock... (Reference Review),2021-03-20T06:13:58Z,13408,963,264,Mar,pVtmTlOv-Z8
185,"(LIVE) RX 6700 XT STREET Vs. ""Suggested"" Pricing, NVidia's Launches CMP Mining Cards...",2021-03-19T04:04:38Z,9121,571,68,Mar,JoLv6vO-QXM
186,RX 6700 XT Gaming OC Review.... $429.... LET'S SEE ABOUT THAT!,2021-03-17T13:00:17Z,40755,1834,276,Mar,YdROgX5BaUo
187,"GG PC Gamers, NVidia ""Accidentally"" Unlocks FULL RTX 3060 Crypto Mining...",2021-03-17T06:15:01Z,24247,2080,634,Mar,-lLGBU91Yog
188,"Turning $100 into a HIGH-END Gaming PC - Episode 7 - ""PC Building in a Crypto Market""",2021-03-16T06:15:04Z,49119,2631,309,Mar,yORk140G2Cw
