,Title,Published_date,Views,Likes,Comments,Month,ID
20,The Best Productivity Apps You HAVEN'T Heard of!,2022-03-16T11:05:50Z,63238,3334,78,Mar,9TtG5U7CAOU
21,iPhone 13 Pro: SIX Month's Later // An Android User's Perspective,2022-03-10T11:31:51Z,79477,3531,147,Mar,cKFHSQc4Wik
22,The Best Free and Open Source Apps in 2022!,2022-03-06T11:01:39Z,57447,3679,199,Mar,ydBP5_zvMGg
23,10 MIND BLOWING Apps you NEED to try!,2022-03-01T10:57:54Z,63492,3790,107,Mar,cz_4rURxF9o
24,10 Reasons to Root Your Phone in 2022!,2022-02-25T11:16:10Z,98181,4491,495,Feb,coI4uEHJVyk
25,The Best Designed Applications in 2022!,2022-02-21T11:02:19Z,32721,2379,91,Feb,gMQ69dPId60
26,Home Screen Setup Tutorial! (Lawnchair 12),2022-02-16T11:02:06Z,54486,2139,104,Feb,FL0ONtVDBHg
27,10 Secret Apps NOT Found on the Play Store in 2022!,2022-02-11T11:08:08Z,187971,8730,257,Feb,QQu6kE4IDbo
28,Customize Your Phone like a PRO in 2022!,2022-02-07T10:49:31Z,50704,2699,128,Feb,L_bG7_k5dvs
29,10 INCREDIBLE Apps that will AMAZE you!!,2022-02-01T11:04:48Z,72644,4016,115,Feb,eVU0ijW6P88
30,Pixel 6 vs Pixel 6 Pro // Three Months Later,2022-01-22T11:02:44Z,96423,3195,270,Jan,hqvnVVyeYwo
31,My FAVOURITE Application of ALL TIME!,2022-01-15T10:59:27Z,48244,2470,118,Jan,snw2qP-ozbE
32,How to Use Banking Apps on Rooted Devices! (Android 12),2022-01-08T11:02:36Z,69739,2863,258,Jan,VCTYp09Dc74
33,Top 20 Android Apps 2022!,2022-01-01T10:30:32Z,208865,8125,164,Jan,T7_kFxrURTQ
34,The Best Apps that work on BOTH iOS and Android!,2021-12-27T11:02:19Z,41715,2512,75,Dec,naO0ROdVa2s
35,The Best Smartphones of 2021!,2021-12-24T11:01:14Z,46827,2828,250,Dec,c0cgvKHwHqk
36,The Best Apps of 2021!,2021-12-20T11:02:41Z,179122,8875,157,Dec,YAypzSljp-8
37,I CREATED My Very Own CUSTOMIZATION Application!,2021-12-17T11:10:02Z,60331,3717,256,Dec,r2377mYrPaU
38,Minimal and Moody Desk Setup,2021-12-14T11:01:29Z,218527,6158,505,Dec,wZYMeGs2kM4
39,The Pixel 6 is NEXT LEVEL // Two Months Later,2021-12-11T11:27:08Z,420113,10797,706,Dec,PZ_au-EB9iE
40,I Paid 5 Developers to FIX my application!,2021-12-07T11:16:21Z,26977,1603,99,Dec,CpOd3HQNJNQ
41,Top Android Apps! (December 2021),2021-12-01T11:04:56Z,79261,4622,84,Dec,6qyuG-bBQoQ
42,The Pixel 6 Pro is INCREDIBLE // One Month Later,2021-11-22T11:51:49Z,239344,7916,466,Nov,LMtJk4q4yL8
43,iPhone 13 Pro vs Pixel 6 Pro Camera Comparison!,2021-11-19T11:05:53Z,63319,2213,256,Nov,KzUvHBwkdXs
44,An INCREDIBLE Video Editing App that is FREE!,2021-11-17T11:08:35Z,18777,1374,80,Nov,ny92O_CUuB0
45,How to Root the Pixel 6 and 6 Pro!,2021-11-15T11:00:12Z,44059,2006,194,Nov,ee_bEN2nEao
46,Remove Shortcut Banners and Hide the Dock on iOS 15!,2021-11-08T11:17:51Z,105911,3038,253,Nov,rhUBRQaQTaQ
47,Top Android Apps! (November 2021),2021-11-01T11:01:31Z,80973,4563,109,Nov,1457QonxngQ
48,Galaxy Z Fold 3 Review // Two Months Later!,2021-10-29T11:01:08Z,48049,1570,161,Oct,IIKpMx-Cep8
49,How An Android User Sets Up the iPhone 13 Pro!,2021-10-25T11:15:47Z,138556,4845,212,Oct,yJrYa8R9pII
50,The Best Free and Open Source Apps!,2021-10-22T11:10:26Z,207237,11786,274,Oct,ID99f1juEYI
51,Nova Launcher vs. Action Launcher!,2021-10-18T11:11:06Z,43930,2080,240,Oct,cBWw-_lXd5w
52,iPhone 13 Pro - An Android User's Perspective!,2021-10-15T11:14:47Z,774501,24888,1571,Oct,UUyJuU-Pts0
53,Dear Samsung...,2021-10-11T11:03:45Z,50659,3801,562,Oct,ldfM4Yg2EgE
54,The Ultimate Guide to iOS Customization! (iPhone 13 Pro // iOS 15),2021-10-07T11:06:42Z,225975,7522,403,Oct,NAMskJQq0eg
55,Top Android Apps! (October 2021),2021-10-01T11:59:36Z,121494,5762,151,Oct,I_KzQUj3SdA
56,Galaxy Z Fold 3: How much better is it?,2021-09-24T12:00:48Z,9437,562,30,Sep,qcRODdMTJA0
57,The Best Android Launchers in 2021!,2021-09-21T12:11:30Z,110713,3530,225,Sep,9J8NwfhENN4
58,OnePlus Nord 2 Review // Two Months Later,2021-09-17T12:20:45Z,133921,3170,242,Sep,9L4pf-pAhNc
59,How to CUSTOMIZE Your Phone Like A PRO in 2021!,2021-09-13T12:26:16Z,614030,22768,368,Sep,c5kOFHPWyGU
60,10 MORE Reasons to Root Your Phone in 2021!,2021-09-10T12:09:15Z,41012,2501,240,Sep,2dLat8j8WV0
61,ZTE Axon 30 Review: The Invisible Selfie Camera gets an Upgrade!,2021-09-06T12:11:22Z,11051,727,66,Sep,bGoVeXqFQ6A
62,10 UNIQUE Android Apps you need to try in 2021!,2021-09-01T12:05:38Z,100995,5398,137,Sep,SrEz2tCEam8
63,Galaxy A52 5G Review // FOUR Months Later!,2021-08-25T12:33:23Z,75678,2568,235,Aug,FLzfP--v8nc
64,A MOVIE Screen for your EYES! (NXTWEAR G Smart Glasses),2021-08-22T12:08:55Z,7061,426,43,Aug,GpGUqk9GhV8
65,Dear OnePlus...,2021-08-19T12:04:42Z,30498,2145,343,Aug,Cp4GqYR4P3Y
66,My FAVOURITE Productivity Apps!,2021-08-16T12:01:45Z,45344,2676,135,Aug,GxC_jn04_Mk
67,OnePlus 9 Review // FIVE Months Later,2021-08-13T12:15:16Z,84320,2382,198,Aug,wBNKS2gTiUc
68,Creating a FAKE Wall for Hidden Storage!,2021-08-07T12:03:01Z,15987,745,31,Aug,5pgZf9xK6Dc
69,10 UNREAL Apps that will AMAZE you!,2021-08-01T12:16:31Z,110002,6259,168,Aug,BZ7ZNI4BdUs
70,Xiaomi Mi 11 Ultra // 4 Months Later!,2021-07-26T12:17:07Z,46387,1743,207,Jul,JjQ8O4k4BGo
71,A SELF-EMPTYING Robot Vacuum?! (Deebot N8+),2021-07-23T12:14:34Z,3531,237,22,Jul,heXPfFjoXX8
72,Dear Google...,2021-07-19T12:03:52Z,48880,3700,477,Jul,ZM5WwIDPrnI
73,I Built the ULTIMATE YouTube Studio!,2021-07-16T12:01:58Z,14441,1152,89,Jul,0wRYG3DrErY
74,iPhone 12 // 9 Months Later from the perspective of an Android user,2021-07-12T12:05:17Z,67510,3043,306,Jul,lhxrq9dOsEQ
75,10 More SECRET Apps NOT Found on the Play Store!,2021-07-09T11:58:07Z,145529,8278,371,Jul,pnazyk_IGTo
76,Home Screen Setup Tutorial! (MIUI Launcher),2021-07-06T12:02:10Z,278547,9346,516,Jul,OAvgKTAX9Rk
77,10 MIND BLOWING Apps you NEED to try!,2021-07-01T09:12:11Z,92519,5071,149,Jul,P-WDMHkqMvY
78,Xiaomi Mi 11 Review // Six Months Later,2021-06-25T12:05:19Z,95408,2929,276,Jun,-hVJN_sKPU0
79,Silently Setting Up a BEAUTIFUL Nova Launcher Home Screen!,2021-06-21T12:01:27Z,32228,1680,147,Jun,MvKOGHM5rq0
80,The Best Nova Launcher Setups #30,2021-06-18T11:48:13Z,38513,1547,101,Jun,9Nfu58bgEOY
81,ZTE Axon 30 Ultra Review // One Month Later,2021-06-14T12:17:08Z,17005,872,60,Jun,Cobi56fOjHQ
82,My Studio Flooded...,2021-06-11T11:58:51Z,10758,1118,54,Jun,U8ZfG_YGrt8
83,Why You SHOULDN'T Root Your Phone in 2021!,2021-06-07T12:02:00Z,89666,4235,425,Jun,Bjq4WYs4Emw
84,10 INCREDIBLE Android Apps you NEED to try!,2021-06-01T12:04:47Z,118836,6597,244,Jun,3l6tjozJoj8
85,An AMAZING Calendar Application you NEED to see!,2021-05-27T12:04:50Z,24195,1241,79,May,u61iQq5-GEM
86,Modern and Clean Wood Desk Setup!,2021-05-24T12:21:24Z,294312,7406,204,May,8KJ36gDmbWw
87,10 Secret Apps You Can't Find on the Play Store!,2021-05-21T12:04:05Z,451206,16808,494,May,W7jWWVC9d-8
88,The Best Nova Launcher Setups #29,2021-05-17T12:11:33Z,45829,1834,163,May,LVEtMz9a1hE
89,Pixel 5: Was I Wrong?,2021-05-14T12:06:09Z,48276,2179,242,May,g3r4LffGHU0
90,My Top THREE Favourite Apps!,2021-05-07T11:54:58Z,78412,5028,236,May,snYWrQb5K48
91,10 AWESOME Apps that will AMAZE you!,2021-05-01T12:05:46Z,176218,10258,362,May,F5EQgJzpzL8
92,OnePlus 9 Pro IN-DEPTH Review // One Month Later,2021-04-26T12:06:21Z,66169,2627,206,Apr,inJ0u18J4qU
93,I Paid 5 Developers to create an ENTIRE App for me!,2021-04-19T12:16:21Z,634377,19998,747,Apr,tt-FqtNzq08
94,The Best Nova Launcher Setups #28,2021-04-16T12:13:59Z,50947,1704,137,Apr,WgGbSuXMwGs
95,OnePlus 8T: Six Months Later!,2021-04-12T12:05:10Z,85759,2696,273,Apr,s_YWRmR-Chw
96,10 Reasons to Root Your Phone in 2021!,2021-04-09T11:35:14Z,385882,19577,1399,Apr,e1iuqUpqzsU
97,Transforming an UGLY garage into an AMAZING YouTube Studio!,2021-04-05T09:37:16Z,17078,1247,58,Apr,0ByfQJpA9Ko
98,10 MIND BLOWING Apps you HAVE to try!,2021-04-01T11:29:15Z,249299,10989,200,Apr,pOCmp6EHODU
99,An EXCITING Social Media App you NEED to try!,2021-03-27T11:20:20Z,30410,1840,135,Mar,XzDTZv70120
100,The Best Nova Launcher Setups #27,2021-03-22T10:59:59Z,98586,2741,132,Mar,lCb9B-KcPOw
101,Best Android Apps in Alpha or Beta!,2021-03-19T11:35:05Z,48541,3028,115,Mar,wkO-S12DR90
102,Galaxy S21 Review // Two Months Later!,2021-03-15T11:10:28Z,114191,3890,282,Mar,IJmsJz_Oz-Y
103,Unboxing Mystery Box sent to me by Gadget Club Australia!,2021-03-12T10:46:59Z,4944,341,61,Mar,hR135ZHTRGs
104,How to Renovate a KITCHEN on a BUDGET!,2021-03-08T10:50:58Z,6684,587,42,Mar,TeH8RowqosY
105,Galaxy Z Fold 2 Review // Six Months Later!,2021-03-05T11:28:01Z,97354,2160,242,Mar,GhIbmSsdFvk
106,10 AMAZING Apps you HAVE to check out!,2021-03-01T10:59:13Z,104977,5250,133,Mar,wC0hc2nYIb8
107,Best Apps Not Found on the Play Store!,2021-02-24T10:57:52Z,743859,26387,830,Feb,UJZHGs-A2HA
108,Taskade: An INCREDIBLE Collaboration App that is FREE!,2021-02-19T10:47:41Z,44414,2021,85,Feb,-FNhjy2xpZ0
109,Galaxy S21 Ultra: Now THIS is a flagship // One Month Later!,2021-02-15T11:20:34Z,32099,1530,228,Feb,srN_iirvPbQ
110,The Best Nova Launcher Setups #26 - THE SERIES RETURN!,2021-02-12T10:43:03Z,337012,9106,325,Feb,VmclVLEvhPQ
111,Home Screen Setup Tutorial! (Pixel Launcher),2021-02-09T11:02:31Z,113140,2774,162,Feb,X8Yg7cI9VOE
112,How to SAVE MONEY Renovating a House!,2021-02-05T11:02:11Z,9947,699,34,Feb,bXTbHZYNUJ4
113,10 INCREDIBLE Apps you NEED to try!,2021-02-01T11:09:18Z,178745,8544,278,Feb,r164jYo5Wz8
114,Galaxy S20 FE Review // Three MONTHS Later!,2021-01-15T10:33:57Z,66910,1734,356,Jan,Bgq612gkN7s
115,EPOS EXPAND 80T: A Superior Speakerphone for Businesses!,2021-01-08T11:22:51Z,3634,158,17,Jan,i-Ou9mIQvao
116,Top 20 Android Apps 2021!,2021-01-01T10:19:10Z,554279,20393,406,Jan,bwz13aM0qJk
117,SliderMini 2 Review: An IMPRESSIVE and TINY Slider,2020-12-24T11:16:47Z,5068,256,25,Dec,zXUa_4gwvjc
118,The Best Apps of 2020!,2020-12-17T11:39:50Z,164756,8209,181,Dec,BHSYdE7c8z4
119,The OnePlus 8T is Almost PERFECT // Two Months Later!,2020-12-10T11:03:55Z,188713,4743,533,Dec,4J2GMFsqoU4
120,ActionDash: Digital Wellbeing for Every Device!,2020-12-05T11:37:24Z,11755,538,52,Dec,N2nbyDP-MLk
121,10 INCREDIBLE Android Apps that you HAVE to try!,2020-12-01T11:04:50Z,204948,10106,234,Dec,7aKV0mfaF_s
122,iPhone 12 vs Pixel 5 Camera Comparison!,2020-11-26T10:55:20Z,287136,5637,433,Nov,QM1a_mS88VQ
123,iPhone 12 - An Android User's Perspective!,2020-11-23T11:05:11Z,511911,15485,1357,Nov,0HbHPYVnv_A
124,Home Screen Setup Tutorial! (iPhone 12 // iOS 14),2020-11-16T11:23:40Z,306793,5461,322,Nov,NUslQ3f5ais
125,The Pixel 5 is DISAPPOINTING // One Month Later!,2020-11-10T10:58:48Z,50455,1763,463,Nov,NvfPvMtHwI8
126,Home Screen Setup Tutorial! (OnePlus Launcher),2020-11-07T11:03:10Z,269060,5797,257,Nov,FLYV6jVdx4k
127,ADAPT 660: AI Headset of the Future!,2020-11-04T10:56:08Z,5342,285,41,Nov,f8Cw3ZQUggc
128,10 AMAZING Apps you NEED to try!,2020-11-01T11:01:24Z,243468,12920,193,Nov,Z8RWHS7jqyo
129,Pixel 5 vs Galaxy S20 FE Camera Comparison!,2020-10-28T11:18:24Z,71231,2042,188,Oct,TqAaofYe9a4
130,The Ultimate Cable Management Guide!,2020-10-22T10:32:21Z,1601965,47813,637,Oct,DHPuvLcSYu8
131,Pixel 5 vs Pixel 4a 5G vs Pixel 4a vs Pixel 4 XL Camera Comparison!,2020-10-15T10:27:18Z,97230,2636,311,Oct,uf5P9snFzHA
132,Pixel 5 Unboxing and First Look!,2020-10-08T10:57:54Z,43523,2617,350,Oct,c_WLcvgXXDE
133,10 INCREDIBLE Apps that will AMAZE you!,2020-10-01T11:31:01Z,152008,8021,193,Oct,A4yJwWTVoCU
134,OnePlus Nord vs Pixel 4a Camera Comparison!,2020-09-23T11:16:44Z,61236,1775,213,Sep,Jk7JR99j6qA
135,Pixel 4a Review: The Easiest Phone To Recommend!,2020-09-16T11:34:00Z,36840,2052,253,Sep,XvKk0zo0SnI
136,LG Ultra Wide Monitor Review! (34WN750),2020-09-11T12:19:51Z,167904,1957,142,Sep,eLlSrRep4Z0
137,OnePlus Nord Review // One Month Later,2020-09-06T12:07:54Z,77648,2329,201,Sep,SBKbc2gaFjQ
138,10 MIND BLOWING Apps you NEED to try!,2020-09-01T12:03:34Z,449234,16350,297,Sep,wichj4hqtqA
139,What's On My Phone! (OnePlus Nord),2020-08-25T12:18:59Z,86557,4748,184,Aug,rlyaYKdaXkk
140,Galaxy Note 20 Ultra Review: Don't Buy It (yet),2020-08-19T02:30:30Z,11373,729,86,Aug,oB5T1eTMeWI
141,Clean and Modern Desk Setup!,2020-08-15T12:10:48Z,198840,4285,188,Aug,qCm1KIJGk0Q
142,OnePlus Nord: This Device is SUPER Exciting!,2020-08-08T11:55:12Z,8546,630,47,Aug,X0iBPBFguzI
143,Top Android Apps! (August 2020),2020-08-01T12:07:40Z,188806,7268,210,Aug,6XlOynLqGvU
144,Transforming a Tiny Bedroom into a YouTube Studio!,2020-07-27T11:37:56Z,93316,4393,162,Jul,QobEcwHN55k
145,Top iOS Apps! (July 2020),2020-07-21T12:03:55Z,16637,843,70,Jul,vOuu4i2Lydg
146,How To Root (Almost) Any Phone in 2020!,2020-07-14T12:29:45Z,372687,10549,990,Jul,hTFK1OZ4DaU
147,Redesigning Your Android Home Screen Setups #2,2020-07-08T12:05:24Z,20207,796,57,Jul,e1q3zqDByXo
148,My Guide on Creating Cinematic Technology Reviews is HERE!,2020-07-04T11:36:10Z,4672,323,36,Jul,BJbkHFOEEqs
149,Top Android Apps! (July 2020),2020-07-01T12:29:13Z,82173,4834,125,Jul,R_2rnn-DRiI
150,20 macOS Hidden Features!,2020-06-26T12:20:55Z,11222,715,49,Jun,qHlF1FyR3ck
151,10 Productivity Hacks to up your Video Game!,2020-06-21T12:18:57Z,5405,430,34,Jun,dIUaQ8jRwbY
152,Roborock S6 Pure!,2020-06-16T12:13:44Z,10362,240,19,Jun,PiVk29SWw5s
153,Redesigning Your Android Home Screen Setups #1,2020-06-11T12:13:25Z,24377,1431,121,Jun,J9kUa8YY4S8
154,Redesigning YOUR Setups! (Series Announcement),2020-06-09T12:11:20Z,11612,1021,62,Jun,lVE-FfaYjKg
155,10 Reasons to Root Your Phone in 2020!,2020-06-05T12:20:55Z,239725,8886,883,Jun,bECNL1c2jFQ
156,10 AMAZING Apps that you HAVE to see!,2020-06-01T12:17:50Z,117181,6267,134,Jun,P19Ki-hJeGE
157,Roborock H6 vs Dyson V11!,2020-05-27T12:07:49Z,32398,253,27,May,DokrXQ-4Ucg
158,Pixel 4 XL: I'm Switching Back!,2020-05-26T12:53:50Z,91040,4009,623,May,Tjm4htNSx6c
159,OnePlus 8 Pro Review: A Conflicted Device,2020-05-18T12:01:01Z,40194,1826,179,May,fLhWZSAzPbY
160,How to Unlock the Bootloader and Root the OnePlus 8 Pro!,2020-05-14T12:14:13Z,44702,1106,180,May,_MKtOMiUWdM
161,OnePlus 8 Pro vs Galaxy S20 Plus Camera Comparison!,2020-05-10T12:19:39Z,130694,2321,525,May,4rseUKrkwCY
162,Roborock S5 Max: Seriously Impressive!,2020-05-04T12:18:58Z,12008,307,25,May,HIEe_YdeAv8
163,OnePlus 8 Pro: Better than the S20?,2020-05-03T12:06:20Z,28360,1223,218,May,TVt0cNJ_OFI
164,10 INCREDIBLE Android Apps you NEED to try!,2020-05-01T11:55:42Z,348220,12307,291,May,6GVGxra3oHE
165,20 Hidden Android Features!,2020-04-24T12:26:38Z,82071,4383,202,Apr,dGwDwxTV4GU
166,Find AMAZING Music for YOUR VIDEOS!,2020-04-19T12:02:29Z,4106,319,19,Apr,r7mh1re5Y0U
167,10 Smartphone Gadgets that are GAME CHANGING!,2020-04-08T11:54:08Z,12287,864,28,Apr,wr_bINu1oo4
168,10 Android Apps that are SERIOUSLY COOL!,2020-04-01T11:22:59Z,240936,10036,196,Apr,fO7SJHhhvJg
169,iPhone 11 Pro vs Pixel 4 XL vs Galaxy S20+ Camera Comparison,2020-03-21T11:27:16Z,66927,1722,297,Mar,3hlpIS12FPc
170,Pixel 4 Giveaway! (Australia Only),2020-03-19T08:15:26Z,3152,242,169,Mar,H1HPkCcuiCA
171,Galaxy S20 Plus IN-DEPTH Review!,2020-03-15T11:08:34Z,54479,1823,265,Mar,sYcd-pkeJrA
172,The Ultimate File Management System!,2020-03-11T11:53:55Z,11956,483,27,Mar,lWNi2fZ8wjQ
173,"Galaxy S20 Plus: Big, Bold and Beautiful!",2020-03-05T11:21:24Z,32318,1207,131,Mar,uAocKLKuYJI
174,The BEST Android Apps You Should Try Now!,2020-03-01T23:29:08Z,89918,3628,75,Mar,XMwJdz_IJw8
175,Android Secrets and Hacks // 20 Hidden Features You Didn't Know Existed!,2020-02-26T11:31:31Z,78188,3926,169,Feb,q_U85uxxpp4
176,Minimal and Clean Desk Setup,2020-02-22T10:48:58Z,334468,5290,162,Feb,8HUCBl_LsAY
177,Home Screen Setup Tutorial!,2020-02-15T11:42:46Z,104220,3448,168,Feb,bsjdjXmB-8Y
178,Turning my Sony A7S II into a CINEMA BEAST!,2020-02-08T12:41:43Z,22129,789,13,Feb,X8XzEIEVpF8
179,You HAVE to try these 10 Android Apps!,2020-02-01T11:18:37Z,142871,5259,114,Feb,0d0GbXMgcfE
180,STUNNING Android Setups that AMAZED me!,2020-01-15T11:17:42Z,112384,2929,135,Jan,W1JsewCzdz8
181,Top Android Apps 2020!,2020-01-01T09:41:46Z,327578,9288,249,Jan,4l4tW7mgk1s
